week_date,R03,R06,flu_au_positives,flu_au_lagged,flu_eu_positives,R03_lag1,R03_lag4_avg,R06_lag1,trends_gripe_es_lag1,trends_resfriado_es_lag1,trends_paracetamol_es_lag1,temp_europe_lag12,humidity_europe_lag0,temp_eu,humidity_eu,trends_gripe_es,trends_flu_eu,trends_flu_composite,RSV,R03_lag4,R03_lag8,R03_lag26,R03_lag52,R03_roll4,R03_roll8,flu_au_lag26,flu_au_lag27,flu_au_lag28,flu_au_roll4_lag26,flu_au_roll8_lag26,flu_eu_lag1,flu_eu_lag2,temp_eu_lag2,temp_eu_lag4,temp_eu_lag8,temp_eu_roll4,trends_flu_eu_lag1,trends_composite_lag1,RSV_lag1,RSV_lag2,RSV_lag4,RSV_lag8,RSV_roll4,week_num,week_sin,week_cos,month_sin,month_cos,year_num
2014-08-31,12.0,15.0,271.0,33.0,4.0,14.0,7.75,11.3,2.0,36.0,26.0,18.20849420849421,69.88223938223939,18.26988416988417,65.3880308880309,2.0,6.0,0.0,5.0,11.0,8.0,16.0,,7.75,10.75,33.0,16.0,26.0,23.0,23.0,11.0,7.0,22.08243243243243,22.69787644787645,18.32644787644788,21.829826254826255,6.0,0.0,7.0,8.0,5.0,8.0,5.5,35.0,-0.8854560256532096,-0.4647231720437691,-0.8660254037844385,-0.5000000000000004,0
2014-09-07,9.0,18.6,217.0,21.0,7.0,12.0,8.0,15.0,2.0,36.0,26.0,20.475482625482623,68.56756756756756,19.10965250965251,69.88223938223939,3.0,5.0,9.333333333333334,5.0,3.0,27.0,16.0,,8.0,11.25,21.0,33.0,16.0,26.5,25.0,4.0,11.0,20.151737451737453,22.387258687258687,19.612548262548263,20.722828185328183,6.0,0.0,5.0,7.0,2.0,5.0,5.5,36.0,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,0
2014-09-14,28.0,10.2,187.0,21.0,17.0,9.0,9.5,18.6,3.0,36.0,26.0,17.621814671814672,71.01737451737452,19.611196911196917,68.56756756756756,3.0,5.0,0.0,6.0,3.0,12.0,36.0,,9.5,9.0,21.0,21.0,33.0,24.0,24.333333333333332,7.0,4.0,18.26988416988417,22.08243243243243,19.92683397683398,19.90342664092664,5.0,9.333333333333334,5.0,5.0,8.0,7.0,6.25,37.0,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,0
2014-09-21,44.0,8.0,150.0,17.0,9.0,28.0,15.75,10.2,3.0,56.99999999999999,28.000000000000004,18.32644787644788,72.88223938223938,18.81814671814672,71.01737451737452,3.0,5.0,0.0,8.0,14.0,8.0,27.0,,15.75,11.0,17.0,21.0,21.0,22.75,23.857142857142858,17.0,7.0,19.10965250965251,20.151737451737453,22.815250965250964,19.28561776061776,5.0,0.0,6.0,5.0,7.0,1.0,5.75,38.0,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,0
2014-09-28,2.0,16.0,110.0,16.0,8.0,44.0,23.25,8.0,3.0,56.99999999999999,28.000000000000004,19.612548262548263,73.7123552123552,18.66235521235521,72.88223938223938,3.0,5.0,0.0,65.0,12.0,11.0,29.0,,23.25,15.5,16.0,17.0,21.0,23.0,23.0,9.0,17.0,19.611196911196917,18.26988416988417,22.69787644787645,18.952220077220076,5.0,0.0,8.0,6.0,5.0,5.0,6.0,39.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0
2014-10-05,81.0,14.0,72.0,21.0,17.0,2.0,20.75,16.0,3.0,56.99999999999999,28.000000000000004,19.92683397683398,77.26833976833977,15.077027027027029,73.7123552123552,11.0,13.0,17.333333333333332,63.0,9.0,3.0,27.0,,20.75,14.375,21.0,16.0,17.0,18.75,22.625,8.0,9.0,18.81814671814672,19.10965250965251,22.387258687258687,19.050337837837837,5.0,0.0,65.0,8.0,5.0,2.0,21.0,40.0,-0.992708874098054,0.1205366802553232,-0.8660254037844386,0.5000000000000001,0
2014-10-12,21.0,10.5,58.0,19.0,23.0,81.0,38.75,14.0,11.0,56.99999999999999,28.000000000000004,22.815250965250964,80.4092664092664,15.796332046332044,77.26833976833977,11.0,13.0,0.0,101.0,28.0,3.0,22.0,,38.75,24.125,19.0,21.0,16.0,18.75,21.375,17.0,8.0,18.66235521235521,19.611196911196917,22.08243243243243,18.04218146718147,13.0,17.333333333333332,63.0,65.0,6.0,8.0,35.5,41.0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,0
2014-10-19,28.0,13.1875,29.0,17.0,25.0,21.0,37.0,10.5,11.0,48.0,28.000000000000004,22.69787644787645,82.82432432432434,15.254054054054055,80.4092664092664,11.0,13.0,0.0,185.0,44.0,14.0,24.0,,37.0,26.375,17.0,19.0,21.0,18.25,20.5,23.0,17.0,15.077027027027029,18.81814671814672,20.151737451737453,17.08846525096525,13.0,0.0,101.0,63.0,8.0,7.0,59.25,42.0,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,0
2014-10-26,30.0,10.0,28.0,8.0,58.0,28.0,33.0,13.1875,11.0,48.0,28.000000000000004,22.387258687258687,76.70270270270271,15.41872586872587,82.82432432432434,11.0,13.0,0.0,243.0,2.0,12.0,16.0,,33.0,28.125,8.0,17.0,19.0,18.25,20.625,25.0,23.0,15.796332046332044,18.66235521235521,18.26988416988417,16.197442084942082,13.0,0.0,185.0,101.0,65.0,5.0,103.5,43.0,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,0
2014-11-02,39.0,7.0,24.0,9.0,18.0,30.0,40.0,10.0,11.0,48.0,28.000000000000004,22.08243243243243,82.29150579150578,12.0972972972973,76.70270270270271,6.0,10.0,15.333333333333334,336.0,81.0,9.0,24.0,,40.0,30.375,9.0,8.0,17.0,16.25,17.5,58.0,25.0,15.254054054054055,15.077027027027029,19.10965250965251,15.38653474903475,13.0,0.0,243.0,185.0,63.0,5.0,148.0,44.0,-0.822983865893657,0.5680647467311548,-0.5000000000000004,0.8660254037844384,0
2014-11-09,25.0,6.2,25.0,16.0,37.0,39.0,29.5,7.0,6.0,48.0,28.000000000000004,20.151737451737453,83.66795366795368,10.543436293436296,82.29150579150578,6.0,10.0,0.0,604.0,21.0,28.0,15.0,,29.5,34.125,16.0,9.0,8.0,13.25,16.0,18.0,58.0,15.41872586872587,15.796332046332044,19.611196911196917,14.641602316602317,10.0,15.333333333333334,336.0,243.0,101.0,6.0,216.25,45.0,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,0
2014-11-16,22.0,10.2,26.0,19.0,53.0,25.0,30.5,6.2,6.0,64.0,33.0,18.26988416988417,86.92084942084942,10.267181467181468,83.66795366795368,6.0,10.0,0.0,855.0,28.0,44.0,42.0,,30.5,33.75,19.0,16.0,9.0,12.5,15.375,37.0,18.0,12.0972972972973,15.254054054054055,18.81814671814672,13.328378378378382,10.0,0.0,604.0,336.0,185.0,8.0,342.0,46.0,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,0
2014-11-23,38.0,8.7,8.0,19.0,66.0,22.0,29.0,10.2,6.0,64.0,33.0,19.10965250965251,87.1969111969112,10.048262548262548,86.92084942084942,6.0,10.0,0.0,1198.0,30.0,2.0,20.0,,29.0,31.0,19.0,19.0,16.0,13.0,15.625,53.0,37.0,10.543436293436296,15.41872586872587,18.66235521235521,12.081660231660234,10.0,0.0,855.0,604.0,243.0,65.0,509.5,47.0,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,0
2014-11-30,20.0,18.1,6.0,14.0,130.0,38.0,31.0,8.7,6.0,64.0,33.0,19.61119691119692,84.33783783783784,7.7347490347490355,87.1969111969112,6.0,10.0,0.0,1447.0,39.0,81.0,19.0,,31.0,35.5,14.0,19.0,19.0,15.75,16.0,66.0,53.0,10.267181467181468,12.0972972972973,15.077027027027029,10.739044401544403,10.0,0.0,1198.0,855.0,336.0,63.0,748.25,48.0,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,0
2014-12-07,40.0,9.4,12.0,14.0,151.0,20.0,26.25,18.1,6.0,64.0,33.0,18.81814671814672,84.16023166023167,5.998069498069498,84.33783783783784,7.000000000000001,10.0,19.0,1709.0,25.0,21.0,19.0,,26.25,27.875,14.0,14.0,19.0,17.0,15.125,130.0,66.0,10.048262548262548,10.543436293436296,15.796332046332044,9.648407335907336,10.0,0.0,1447.0,1198.0,604.0,101.0,1026.0,49.0,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,0
2014-12-14,21.0,3.0,15.0,19.0,264.0,40.0,30.0,9.4,7.000000000000001,64.0,33.0,18.66235521235521,86.05984555984557,3.4048262548262547,84.16023166023167,7.000000000000001,10.0,0.0,1849.0,22.0,28.0,20.0,,30.0,30.25,19.0,14.0,14.0,16.5,14.5,151.0,130.0,7.7347490347490355,10.267181467181468,15.254054054054055,8.512065637065637,10.0,19.0,1709.0,1447.0,855.0,185.0,1302.25,50.0,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,0
2014-12-21,31.0,6.0,7.0,23.0,556.0,21.0,29.75,3.0,7.000000000000001,81.0,40.0,15.077027027027029,86.82625482625483,4.492664092664093,86.05984555984557,7.000000000000001,10.0,0.0,1862.0,38.0,30.0,11.0,,29.75,29.375,23.0,19.0,14.0,16.5,14.75,264.0,151.0,5.998069498069498,10.048262548262548,15.41872586872587,6.7964768339768336,10.0,0.0,1849.0,1709.0,1198.0,243.0,1550.75,51.0,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,0
2014-12-28,54.0,12.0,14.0,51.0,574.0,31.0,28.0,6.0,7.000000000000001,81.0,40.0,15.796332046332044,81.78957528957528,6.560424710424711,86.82625482625483,7.000000000000001,10.0,0.0,1882.0,20.0,39.0,6.0,,28.0,29.5,51.0,23.0,19.0,17.5,16.625,556.0,264.0,3.4048262548262547,7.7347490347490355,12.0972972972973,5.40757722007722,10.0,0.0,1862.0,1849.0,1447.0,336.0,1716.75,52.0,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,0
2015-01-04,25.25,10.0,3.0,91.0,1068.0,54.0,36.5,12.0,7.000000000000001,81.0,40.0,15.254054054054055,79.5926640926641,4.67972972972973,81.78957528957528,20.0,14.000000000000002,29.333333333333332,1622.0,40.0,25.0,8.0,,36.5,31.375,91.0,51.0,23.0,26.75,21.875,574.0,556.0,4.492664092664093,5.998069498069498,10.543436293436296,5.113996138996139,10.0,0.0,1882.0,1862.0,1709.0,604.0,1825.5,1.0,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,1
2015-01-11,39.0,10.0,20.0,125.0,2099.0,25.25,32.8125,10.0,20.0,81.0,40.0,15.41872586872587,82.8996138996139,1.1397683397683398,79.5926640926641,20.0,14.000000000000002,0.0,1387.0,21.0,22.0,27.0,,32.8125,31.40625,125.0,91.0,51.0,46.0,31.25,1068.0,574.0,6.560424710424711,3.4048262548262547,10.267181467181468,4.784411196911197,14.000000000000002,29.333333333333332,1622.0,1882.0,1849.0,855.0,1803.75,2.0,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,1
2015-01-18,32.0,9.0,23.0,184.0,3245.0,39.0,37.3125,10.0,20.0,61.0,36.0,12.0972972972973,83.44787644787644,3.3162162162162163,82.8996138996139,20.0,14.000000000000002,0.0,1445.0,31.0,38.0,12.0,,37.3125,33.53125,184.0,125.0,91.0,72.5,44.5,2099.0,1068.0,4.67972972972973,4.492664092664093,10.048262548262548,4.218146718146718,14.000000000000002,0.0,1387.0,1622.0,1862.0,1198.0,1688.25,3.0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,1
2015-01-25,58.0,8.0,18.0,188.0,4417.0,32.0,37.5625,9.0,20.0,61.0,36.0,10.543436293436296,85.72393822393823,4.744787644787644,83.44787644787644,20.0,14.000000000000002,0.0,1462.0,54.0,20.0,8.0,,37.5625,32.78125,188.0,184.0,125.0,112.75,65.125,3245.0,2099.0,1.1397683397683398,6.560424710424711,7.7347490347490355,3.9240347490347496,14.000000000000002,0.0,1445.0,1387.0,1882.0,1447.0,1584.0,4.0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,1
2015-02-01,40.0,9.0,16.0,217.0,6016.0,58.0,38.5625,8.0,20.0,61.0,36.0,10.267181467181468,83.31467181467181,2.3144787644787645,85.72393822393823,18.0,15.0,26.666666666666668,1370.0,25.25,40.0,11.0,29.0,38.5625,37.53125,217.0,188.0,184.0,147.0,86.875,4417.0,3245.0,3.3162162162162163,4.67972972972973,5.998069498069498,3.470125482625482,14.000000000000002,0.0,1462.0,1445.0,1622.0,1709.0,1479.0,5.0,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001,1
2015-02-08,36.0,11.0,24.0,277.0,7816.0,40.0,42.25,9.0,18.0,61.0,36.0,10.048262548262548,79.08880308880309,3.358301158301159,83.31467181467181,18.0,15.0,0.0,1444.0,39.0,21.0,3.0,31.0,42.25,37.53125,277.0,217.0,188.0,178.5,112.25,6016.0,4417.0,4.744787644787644,1.1397683397683398,3.4048262548262547,2.8788127413127413,15.0,26.666666666666668,1370.0,1462.0,1387.0,1849.0,1416.0,6.0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,1
2015-02-15,65.0,13.0,22.0,268.0,9142.0,36.0,41.5,11.0,18.0,44.0,32.0,7.7347490347490355,83.27027027027027,1.17007722007722,79.08880308880309,18.0,15.0,0.0,1243.0,32.0,31.0,3.0,18.0,41.5,39.40625,268.0,277.0,217.0,216.5,144.5,7816.0,6016.0,2.3144787644787645,3.3162162162162163,4.492664092664093,3.433445945945946,15.0,0.0,1444.0,1370.0,1445.0,1862.0,1430.25,7.0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,1
2015-02-22,69.0,14.0,30.0,320.0,9523.0,65.0,49.75,13.0,18.0,44.0,32.0,5.998069498069498,76.88223938223938,3.195173745173745,83.27027027027027,18.0,15.0,0.0,1167.0,58.0,54.0,14.0,35.0,49.75,43.65625,320.0,268.0,277.0,237.5,175.125,9142.0,7816.0,3.358301158301159,4.744787644787644,6.560424710424711,2.896911196911197,15.0,0.0,1243.0,1444.0,1462.0,1882.0,1379.75,8.0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,1
2015-03-01,38.0,12.0,20.0,271.0,8094.0,69.0,52.5,14.0,18.0,44.0,32.0,3.4048262548262547,81.97683397683397,3.822200772200772,76.88223938223938,7.000000000000001,10.0,17.333333333333332,949.0,40.0,25.25,12.0,16.0,52.5,45.53125,271.0,320.0,268.0,270.5,208.75,9523.0,9142.0,1.17007722007722,2.3144787644787645,4.67972972972973,2.509507722007722,15.0,0.0,1167.0,1243.0,1370.0,1622.0,1306.0,9.0,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,1
2015-03-08,17.0,10.0,22.0,217.0,5830.0,38.0,52.0,12.0,7.000000000000001,44.0,32.0,4.492664092664093,74.47104247104247,6.212741312741313,81.97683397683397,7.000000000000001,10.0,0.0,728.0,36.0,39.0,9.0,16.0,52.0,47.125,217.0,271.0,320.0,284.0,231.25,8094.0,9523.0,3.195173745173745,3.358301158301159,1.1397683397683398,2.886438223938224,10.0,17.333333333333332,949.0,1167.0,1444.0,1387.0,1200.75,10.0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,1
2015-03-15,35.0,13.0,20.0,187.0,4490.0,17.0,47.25,10.0,7.000000000000001,34.0,29.0,6.560424710424711,74.8899613899614,6.13030888030888,74.47104247104247,7.000000000000001,10.0,0.0,632.0,65.0,32.0,28.0,36.0,47.25,44.375,187.0,217.0,271.0,269.0,242.75,5830.0,8094.0,3.822200772200772,1.17007722007722,3.3162162162162163,3.6000482625482624,10.0,0.0,728.0,949.0,1243.0,1445.0,1021.75,11.0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,1
2015-03-22,58.0,6.0,19.0,150.0,3245.0,35.0,39.75,13.0,7.000000000000001,34.0,29.0,4.67972972972973,72.94980694980696,6.782818532818532,74.8899613899614,7.000000000000001,10.0,0.0,458.0,69.0,58.0,44.0,27.0,39.75,44.75,150.0,187.0,217.0,248.75,243.125,4490.0,5830.0,6.212741312741313,3.195173745173745,4.744787644787644,4.840106177606177,10.0,0.0,632.0,728.0,1167.0,1462.0,869.0,12.0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,1
2015-03-29,58.0,17.0,28.0,110.0,2503.0,58.0,37.0,6.0,7.000000000000001,34.0,29.0,1.1397683397683398,78.05791505791505,6.778764478764479,72.94980694980696,7.000000000000001,10.0,0.0,403.0,38.0,40.0,2.0,29.0,37.0,44.75,110.0,150.0,187.0,206.25,238.375,3245.0,4490.0,6.13030888030888,3.822200772200772,2.3144787644787645,5.737017374517375,10.0,0.0,458.0,632.0,949.0,1370.0,691.75,13.0,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,1
2015-04-05,15.0,21.0,37.0,72.0,1729.0,58.0,42.0,17.0,7.000000000000001,34.0,29.0,3.3162162162162163,71.16023166023166,8.207335907335906,78.05791505791505,3.0,8.0,14.333333333333334,254.0,17.0,36.0,81.0,27.0,42.0,47.0,72.0,110.0,150.0,166.0,225.0,2503.0,3245.0,6.782818532818532,6.212741312741313,3.358301158301159,6.476158301158302,10.0,0.0,403.0,458.0,728.0,1444.0,555.25,14.0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,1
2015-04-12,40.0,19.0,22.0,58.0,1418.0,15.0,41.5,21.0,3.0,34.0,29.0,4.744787644787644,68.83976833976834,8.222586872586872,71.16023166023166,3.0,8.0,0.0,217.0,35.0,65.0,21.0,22.0,41.5,44.375,58.0,72.0,110.0,129.75,199.375,1729.0,2503.0,6.778764478764479,6.13030888030888,1.17007722007722,6.974806949806949,8.0,14.333333333333334,254.0,403.0,632.0,1243.0,436.75,15.0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,1
2015-04-19,19.0,26.0,25.0,29.0,902.0,40.0,42.75,19.0,3.0,27.0,27.0,2.3144787644787645,67.84555984555985,9.45135135135135,68.83976833976834,3.0,8.0,0.0,122.0,58.0,69.0,28.0,24.0,42.75,41.25,29.0,58.0,72.0,97.5,173.125,1418.0,1729.0,8.207335907335906,6.782818532818532,3.195173745173745,7.497876447876448,8.0,0.0,217.0,254.0,458.0,1167.0,333.0,16.0,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,1
2015-04-26,6.0,24.0,39.0,28.0,665.0,19.0,33.0,26.0,3.0,27.0,27.0,3.358301158301159,68.57915057915058,11.534942084942086,67.84555984555985,3.0,8.0,0.0,88.0,58.0,38.0,30.0,16.0,33.0,35.0,28.0,29.0,58.0,67.25,136.75,902.0,1418.0,8.222586872586872,6.778764478764479,3.822200772200772,8.165009652509651,8.0,0.0,122.0,217.0,403.0,949.0,249.0,17.0,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,1
2015-05-03,20.0,41.7,41.0,24.0,418.0,6.0,20.0,24.0,3.0,27.0,27.0,1.17007722007722,72.75289575289575,12.512355212355214,68.57915057915058,2.0,9.0,13.0,94.0,15.0,17.0,39.0,24.0,20.0,31.0,24.0,28.0,29.0,46.75,106.375,665.0,902.0,9.45135135135135,8.207335907335906,6.212741312741313,9.354054054054053,8.0,0.0,88.0,122.0,254.0,728.0,170.25,18.0,0.8229838658936565,-0.5680647467311557,0.49999999999999994,-0.8660254037844387,1
2015-05-10,26.0,38.8,25.0,25.0,379.0,20.0,21.25,41.7,2.0,27.0,27.0,3.195173745173745,67.77413127413128,12.224710424710423,72.75289575289575,2.0,9.0,0.0,70.0,40.0,35.0,25.0,15.0,21.25,31.375,25.0,24.0,28.0,34.75,82.25,418.0,665.0,11.534942084942086,8.222586872586872,6.13030888030888,10.430308880308882,9.0,13.0,94.0,88.0,217.0,632.0,130.25,19.0,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,1
2015-05-17,12.0,36.7,42.0,26.0,195.0,26.0,17.75,38.8,2.0,19.0,26.0,3.822200772200772,64.25482625482626,15.95019305019305,67.77413127413128,2.0,9.0,0.0,38.0,19.0,58.0,22.0,42.0,17.75,30.25,26.0,25.0,24.0,26.5,62.0,379.0,418.0,12.512355212355214,9.45135135135135,6.782818532818532,11.43083976833977,9.0,0.0,70.0,94.0,122.0,458.0,93.5,20.0,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,1
2015-05-24,10.0,29.8,47.0,8.0,155.0,12.0,16.0,36.7,2.0,19.0,26.0,6.212741312741313,64.60810810810811,15.553861003861003,64.25482625482626,2.0,9.0,0.0,24.0,6.0,58.0,38.0,20.0,16.0,24.5,8.0,26.0,25.0,25.75,46.5,195.0,379.0,12.224710424710423,11.534942084942086,6.778764478764479,13.055550193050195,9.0,0.0,38.0,70.0,88.0,403.0,72.5,21.0,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,1
2015-05-31,51.0,38.5,41.0,6.0,94.0,10.0,17.0,29.8,2.0,19.0,26.0,6.13030888030888,64.55984555984556,15.07934362934363,64.60810810810811,2.0,9.0,0.0,17.0,20.0,15.0,20.0,19.0,17.0,18.5,6.0,8.0,26.0,20.75,33.75,155.0,195.0,15.95019305019305,12.512355212355214,8.207335907335906,14.060279922779923,9.0,0.0,24.0,38.0,94.0,254.0,56.5,22.0,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,1
2015-06-07,53.0,28.0,63.0,12.0,73.0,51.0,24.75,38.5,2.0,19.0,26.0,6.782818532818532,57.18146718146718,15.743629343629342,64.55984555984556,2.0,6.0,10.333333333333334,27.0,26.0,40.0,40.0,19.0,24.75,23.0,12.0,6.0,8.0,16.25,25.5,94.0,155.0,15.553861003861003,12.224710424710423,8.222586872586872,14.702027027027025,9.0,0.0,17.0,24.0,70.0,217.0,37.25,23.0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,1
2015-06-14,26.0,27.6,71.0,15.0,58.0,53.0,31.5,28.0,2.0,19.0,26.0,6.778764478764479,59.73745173745174,19.724517374517376,57.18146718146718,2.0,6.0,0.0,11.0,12.0,19.0,21.0,20.0,31.5,24.625,15.0,12.0,6.0,13.0,19.75,73.0,94.0,15.07934362934363,15.95019305019305,9.45135135135135,15.581756756756755,6.0,10.333333333333334,27.0,17.0,38.0,122.0,26.5,24.0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,1
2015-06-21,83.0,34.9,72.0,7.0,39.0,26.0,35.0,27.6,2.0,15.0,25.0,8.207335907335906,64.16602316602317,19.55135135135135,59.73745173745174,2.0,6.0,0.0,15.0,10.0,6.0,31.0,11.0,35.0,25.5,7.0,15.0,12.0,10.25,18.0,58.0,73.0,15.743629343629342,15.553861003861003,11.534942084942086,16.52533783783784,6.0,0.0,11.0,27.0,24.0,88.0,19.75,25.0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,1
2015-06-28,18.0,28.0,82.0,14.0,30.0,83.0,53.25,34.9,2.0,15.0,25.0,8.222586872586872,63.849420849420845,17.582818532818532,64.16602316602317,2.0,6.0,0.0,9.0,51.0,20.0,54.0,6.0,53.25,35.125,14.0,7.0,15.0,10.0,15.375,39.0,58.0,19.724517374517376,15.07934362934363,12.512355212355214,17.524710424710424,6.0,0.0,15.0,11.0,17.0,94.0,17.5,26.0,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,1
2015-07-05,35.0,30.3,146.0,3.0,24.0,18.0,45.0,28.0,2.0,15.0,25.0,9.45135135135135,56.38996138996139,19.403088803088803,63.849420849420845,1.0,6.0,8.666666666666666,20.0,53.0,26.0,25.25,8.0,45.0,34.875,3.0,14.0,7.0,12.0,14.125,30.0,39.0,19.55135135135135,15.743629343629342,12.224710424710423,18.15057915057915,6.0,0.0,9.0,15.0,27.0,70.0,15.5,27.0,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,1
2015-07-12,21.0,40.5,130.0,20.0,12.0,35.0,40.5,30.3,1.0,15.0,25.0,11.534942084942086,56.23745173745174,24.357335907335905,56.38996138996139,1.0,6.0,0.0,21.0,26.0,12.0,39.0,27.0,40.5,36.0,20.0,3.0,14.0,9.75,11.375,24.0,30.0,17.582818532818532,19.724517374517376,15.95019305019305,19.065444015444015,6.0,8.666666666666666,20.0,9.0,11.0,38.0,13.75,28.0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,1
2015-07-19,7.0,26.3,132.0,23.0,7.0,21.0,39.25,40.5,1.0,22.0,27.0,12.512355212355214,61.58301158301158,22.41814671814672,56.23745173745174,1.0,6.0,0.0,13.0,83.0,10.0,32.0,12.0,39.25,37.125,23.0,20.0,3.0,11.0,10.625,12.0,24.0,19.403088803088803,19.55135135135135,15.553861003861003,20.22364864864865,6.0,0.0,21.0,20.0,15.0,24.0,16.25,29.0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,1
2015-07-26,7.0,25.0,155.0,18.0,16.0,7.0,20.25,26.3,1.0,22.0,27.0,12.224710424710423,59.0096525096525,23.323745173745174,61.58301158301158,1.0,6.0,0.0,6.0,18.0,51.0,58.0,8.0,20.25,36.75,18.0,23.0,20.0,15.0,12.5,7.0,12.0,24.357335907335905,17.582818532818532,15.07934362934363,20.94034749034749,6.0,0.0,13.0,21.0,9.0,17.0,15.75,30.0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,1
2015-08-02,3.0,19.5,154.0,16.0,12.0,7.0,17.5,25.0,1.0,22.0,27.0,15.95019305019305,58.92277992277992,23.325289575289577,59.0096525096525,1.0,6.0,8.666666666666666,11.0,35.0,53.0,40.0,11.0,17.5,31.25,16.0,18.0,23.0,16.0,14.0,16.0,7.0,22.41814671814672,19.403088803088803,15.743629343629342,22.37557915057915,6.0,0.0,6.0,13.0,20.0,27.0,15.0,31.0,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,1
2015-08-09,11.0,17.7,203.0,24.0,11.0,3.0,9.5,19.5,1.0,22.0,27.0,15.553861003861003,51.66988416988416,21.031660231660236,58.92277992277992,1.0,6.0,0.0,6.0,21.0,26.0,36.0,3.0,9.5,25.0,24.0,16.0,18.0,19.25,14.5,12.0,16.0,23.323745173745174,24.357335907335905,19.724517374517376,23.356129343629345,6.0,8.666666666666666,11.0,6.0,21.0,11.0,12.75,32.0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,1
2015-08-16,7.0,20.0,175.0,22.0,5.0,11.0,7.0,17.7,1.0,49.0,29.0,15.07934362934363,58.84749034749034,25.35135135135135,51.66988416988416,1.0,6.0,0.0,10.0,7.0,83.0,65.0,3.0,7.0,23.125,22.0,24.0,16.0,20.25,15.625,11.0,12.0,23.325289575289577,22.41814671814672,19.55135135135135,22.524710424710428,6.0,0.0,6.0,11.0,13.0,15.0,9.0,33.0,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,1
2015-08-23,10.0,18.0,251.0,30.0,5.0,7.0,7.0,20.0,1.0,49.0,29.0,15.743629343629342,60.65830115830117,24.0469111969112,58.84749034749034,1.0,6.0,0.0,10.0,7.0,18.0,69.0,14.0,7.0,13.625,30.0,22.0,24.0,20.0,17.5,5.0,11.0,21.031660231660236,23.323745173745174,17.582818532818532,23.258011583011587,6.0,0.0,10.0,6.0,6.0,9.0,8.25,34.0,-0.8229838658936564,-0.5680647467311559,-0.8660254037844385,-0.5000000000000004,1
